y,x,street_count,highway,ref,geometry
27.5066468,-99.4918114,4,crossing,,POINT (-99.4918114 27.5066468)
27.506519,-99.4901608,1,,,POINT (-99.4901608 27.506519)
27.5065178,-99.4898019,4,,,POINT (-99.4898019 27.5065178)
27.5064993,-99.4897866,1,,,POINT (-99.4897866 27.5064993)
27.506575,-99.4898018,4,crossing,,POINT (-99.4898018 27.506575)
27.5074446,-99.4890853,1,,,POINT (-99.4890853 27.5074446)
27.5074226,-99.4887522,1,,,POINT (-99.4887522 27.5074226)
27.5066531,-99.4896413,3,,,POINT (-99.4896413 27.5066531)
27.5066525,-99.4897175,4,crossing,,POINT (-99.4897175 27.5066525)
27.5066492,-99.4896327,3,,,POINT (-99.4896327 27.5066492)
27.5065178,-99.4896291,3,,,POINT (-99.4896291 27.5065178)
27.5065762,-99.4896323,4,crossing,,POINT (-99.4896323 27.5065762)
27.5064802,-99.489646,1,,,POINT (-99.489646 27.5064802)
27.5065002,-99.489646,3,,,POINT (-99.489646 27.5065002)
27.5065071,-99.4887475,4,,,POINT (-99.4887475 27.5065071)
27.5057603,-99.4887377,3,,,POINT (-99.4887377 27.5057603)
27.5061218,-99.4896234,1,,,POINT (-99.4896234 27.5061218)
27.5065165,-99.4892946,4,crossing,,POINT (-99.4892946 27.5065165)
27.5057608,-99.489234,4,crossing,,POINT (-99.489234 27.5057608)
27.506,-99.4896202,4,crossing,,POINT (-99.4896202 27.506)
27.5056023,-99.4897997,4,,,POINT (-99.4897997 27.5056023)
27.5055611,-99.4897829,1,,,POINT (-99.4897829 27.5055611)
27.5057446,-99.4898002,4,,,POINT (-99.4898002 27.5057446)
27.5057349,-99.4898111,1,,,POINT (-99.4898111 27.5057349)
27.5058792,-99.4898013,1,,,POINT (-99.4898013 27.5058792)
27.5056727,-99.4897999,4,crossing,,POINT (-99.4897999 27.5056727)
27.5055822,-99.4896525,1,,,POINT (-99.4896525 27.5055822)
27.505605,-99.4887425,3,,,POINT (-99.4887425 27.505605)
27.5052294,-99.4887294,1,,,POINT (-99.4887294 27.5052294)
27.5057436,-99.4887385,3,,,POINT (-99.4887385 27.5057436)
27.5057334,-99.4888672,1,,,POINT (-99.4888672 27.5057334)
27.5057401,-99.4887419,3,,,POINT (-99.4887419 27.5057401)
27.5056701,-99.4887422,4,crossing,,POINT (-99.4887422 27.5056701)
27.50665,-99.4887464,4,,,POINT (-99.4887464 27.50665)
27.5065794,-99.4887478,4,crossing,,POINT (-99.4887478 27.5065794)
27.5066593,-99.4886014,1,,,POINT (-99.4886014 27.5066593)
27.5067005,-99.4876695,1,,,POINT (-99.4876695 27.5067005)
27.5066517,-99.4885886,4,,,POINT (-99.4885886 27.5066517)
27.5066508,-99.4886691,4,crossing,,POINT (-99.4886691 27.5066508)
27.5057581,-99.4876787,1,,,POINT (-99.4876787 27.5057581)
27.5065075,-99.4885901,4,,,POINT (-99.4885901 27.5065075)
27.5065206,-99.4876962,4,,,POINT (-99.4876962 27.5065206)
27.5065022,-99.487692,1,,,POINT (-99.487692 27.5065022)
27.50658,-99.4885894,4,crossing,,POINT (-99.4885894 27.50658)
27.5065073,-99.488667,4,crossing,,POINT (-99.488667 27.5065073)
27.506521,-99.4875057,3,,,POINT (-99.4875057 27.506521)
27.5066437,-99.4875112,3,,,POINT (-99.4875112 27.5066437)
27.5066526,-99.4866554,3,,,POINT (-99.4866554 27.5066526)
27.5074377,-99.4875574,3,,,POINT (-99.4875574 27.5074377)
27.5066691,-99.4875481,3,,,POINT (-99.4875481 27.5066691)
27.5066684,-99.4876788,3,,,POINT (-99.4876788 27.5066684)
27.5066688,-99.4876101,4,crossing,,POINT (-99.4876101 27.5066688)
27.5066536,-99.4876973,3,,,POINT (-99.4876973 27.5066536)
27.5065836,-99.4876967,4,crossing,,POINT (-99.4876967 27.5065836)
27.5064863,-99.48754,3,,,POINT (-99.48754 27.5064863)
27.5065016,-99.4876098,4,crossing,,POINT (-99.4876098 27.5065016)
27.5065841,-99.4875085,4,crossing,,POINT (-99.4875085 27.5065841)
27.507044,-99.4876697,1,,,POINT (-99.4876697 27.507044)
27.5074375,-99.4876713,3,,,POINT (-99.4876713 27.5074375)
27.5074563,-99.4879086,1,,,POINT (-99.4879086 27.5074563)
27.5056029,-99.4896378,4,,,POINT (-99.4896378 27.5056029)
27.5056026,-99.4897114,4,crossing,,POINT (-99.4897114 27.5056026)
27.5057439,-99.489622,4,,,POINT (-99.489622 27.5057439)
27.5056702,-99.4896335,4,crossing,,POINT (-99.4896335 27.5056702)
27.5057442,-99.4897125,4,crossing,,POINT (-99.4897125 27.5057442)
27.5084203,-99.4903077,3,,,POINT (-99.4903077 27.5084203)
27.5086406,-99.4905997,3,,,POINT (-99.4905997 27.5086406)
27.5088258,-99.4907672,3,,,POINT (-99.4907672 27.5088258)
27.5085146,-99.4903067,3,,,POINT (-99.4903067 27.5085146)
27.5084202,-99.4904756,3,,,POINT (-99.4904756 27.5084202)
27.508515,-99.4904756,3,,,POINT (-99.4904756 27.508515)
27.5086017,-99.4905995,3,,,POINT (-99.4905995 27.5086017)
27.5086017,-99.4907651,3,,,POINT (-99.4907651 27.5086017)
27.5065083,-99.4897176,4,crossing,,POINT (-99.4897176 27.5065083)
27.5065153,-99.4866528,3,,,POINT (-99.4866528 27.5065153)
27.5065849,-99.4866541,4,crossing,,POINT (-99.4866541 27.5065849)
27.5074376,-99.4876142,4,crossing,,POINT (-99.4876142 27.5074376)
27.5057443,-99.4885867,3,,,POINT (-99.4885867 27.5057443)
27.505744,-99.4886584,4,crossing,,POINT (-99.4886584 27.505744)
27.5057242,-99.493233,1,,,POINT (-99.493233 27.5057242)
27.5057283,-99.4937967,4,,,POINT (-99.4937967 27.5057283)
27.5057499,-99.4938072,1,,,POINT (-99.4938072 27.5057499)
27.5057294,-99.4938738,4,crossing,,POINT (-99.4938738 27.5057294)
27.5066758,-99.4939474,1,,,POINT (-99.4939474 27.5066758)
27.506659,-99.4939537,4,,,POINT (-99.4939537 27.506659)
27.5067171,-99.4948354,1,,,POINT (-99.4948354 27.5067171)
27.5065857,-99.4939546,4,crossing,,POINT (-99.4939546 27.5065857)
27.5080793,-99.4938063,1,,,POINT (-99.4938063 27.5080793)
27.5165766,-99.4586393,1,,,POINT (-99.4586393 27.5165766)
27.5164187,-99.456238,3,,,POINT (-99.456238 27.5164187)
27.5065145,-99.4935203,1,,,POINT (-99.4935203 27.5065145)
27.5065099,-99.4937837,3,,,POINT (-99.4937837 27.5065099)
27.5066418,-99.4935566,1,,,POINT (-99.4935566 27.5066418)
27.5066428,-99.493783,3,,,POINT (-99.493783 27.5066428)
27.5066588,-99.4938018,3,,,POINT (-99.4938018 27.5066588)
27.5066731,-99.4938071,1,,,POINT (-99.4938071 27.5066731)
27.506585,-99.4937833,4,crossing,,POINT (-99.4937833 27.506585)
27.5065101,-99.4938774,4,crossing,,POINT (-99.4938774 27.5065101)
27.5066589,-99.4938772,4,crossing,,POINT (-99.4938772 27.5066589)
27.5768685,-99.4762509,3,,,POINT (-99.4762509 27.5768685)
27.5174807,-99.4490529,1,,,POINT (-99.4490529 27.5174807)
27.5169481,-99.4497005,3,,,POINT (-99.4497005 27.5169481)
27.5169782,-99.4497138,1,,,POINT (-99.4497138 27.5169782)
27.5169792,-99.4498145,1,,,POINT (-99.4498145 27.5169792)
27.5169564,-99.4498209,3,,,POINT (-99.4498209 27.5169564)
27.516982,-99.4509659,3,,,POINT (-99.4509659 27.516982)
27.5170093,-99.4509844,1,,,POINT (-99.4509844 27.5170093)
27.5170049,-99.4511171,1,,,POINT (-99.4511171 27.5170049)
27.5169827,-99.4511194,3,,,POINT (-99.4511194 27.5169827)
27.516933,-99.4534706,3,,,POINT (-99.4534706 27.516933)
27.5171751,-99.4594675,1,,,POINT (-99.4594675 27.5171751)
27.5167095,-99.453507,3,,,POINT (-99.453507 27.5167095)
27.5166903,-99.4534885,1,,,POINT (-99.4534885 27.5166903)
27.5166776,-99.459442,3,,,POINT (-99.459442 27.5166776)
27.516652,-99.4594697,1,,,POINT (-99.4594697 27.516652)
27.5167673,-99.4534976,4,crossing,,POINT (-99.4534976 27.5167673)
27.5168715,-99.4534806,4,crossing,,POINT (-99.4534806 27.5168715)
27.5169526,-99.4497663,4,crossing,,POINT (-99.4497663 27.5169526)
27.5169824,-99.4510504,4,crossing,,POINT (-99.4510504 27.5169824)
27.5169095,-99.4594462,3,,,POINT (-99.4594462 27.5169095)
27.5167419,-99.4594431,4,crossing,,POINT (-99.4594431 27.5167419)
27.5168438,-99.459445,4,crossing,,POINT (-99.459445 27.5168438)
27.5051776,-99.4949734,1,,,POINT (-99.4949734 27.5051776)
27.5056054,-99.4949952,3,,,POINT (-99.4949952 27.5056054)
27.5056016,-99.4958598,3,,,POINT (-99.4958598 27.5056016)
27.505391,-99.4958653,1,,,POINT (-99.4958653 27.505391)
27.5056063,-99.4948354,4,,,POINT (-99.4948354 27.5056063)
27.5056602,-99.4948346,4,crossing,,POINT (-99.4948346 27.5056602)
27.5056059,-99.4949126,4,crossing,,POINT (-99.4949126 27.5056059)
27.505088,-99.4958601,1,,,POINT (-99.4958601 27.505088)
27.5047978,-99.4954197,1,,,POINT (-99.4954197 27.5047978)
27.504768,-99.4959484,1,,,POINT (-99.4959484 27.504768)
27.5059334,-99.4978876,1,,,POINT (-99.4978876 27.5059334)
27.5057378,-99.4955287,1,,,POINT (-99.4955287 27.5057378)
27.5057608,-99.4958506,3,,,POINT (-99.4958506 27.5057608)
27.5057878,-99.4958719,1,,,POINT (-99.4958719 27.5057878)
27.5058321,-99.4959867,1,,,POINT (-99.4959867 27.5058321)
27.5057917,-99.4959977,3,,,POINT (-99.4959977 27.5057917)
27.5063411,-99.4975166,3,,,POINT (-99.4975166 27.5063411)
27.506354,-99.4978696,1,,,POINT (-99.4978696 27.506354)
27.5062588,-99.4971236,3,,,POINT (-99.4971236 27.5062588)
27.5063379,-99.4971017,3,,,POINT (-99.4971017 27.5063379)
27.5062894,-99.4972314,3,,,POINT (-99.4972314 27.5062894)
27.5063404,-99.4972308,3,,,POINT (-99.4972308 27.5063404)
27.5063106,-99.4973163,3,,,POINT (-99.4973163 27.5063106)
27.506342,-99.4973141,3,,,POINT (-99.4973141 27.506342)
27.5065368,-99.496216,3,,,POINT (-99.496216 27.5065368)
27.5074624,-99.4960009,1,,,POINT (-99.4960009 27.5074624)
27.5068238,-99.4960262,3,,,POINT (-99.4960262 27.5068238)
27.5071082,-99.4978556,1,,,POINT (-99.4978556 27.5071082)
27.5066712,-99.4958682,3,,,POINT (-99.4958682 27.5066712)
27.5066831,-99.4958682,1,,,POINT (-99.4958682 27.5066831)
27.5064509,-99.4958633,1,,,POINT (-99.4958633 27.5064509)
27.506517,-99.4958553,1,,,POINT (-99.4958553 27.506517)
27.506497,-99.4958616,3,,,POINT (-99.4958616 27.506497)
27.506523,-99.4961084,4,crossing,,POINT (-99.4961084 27.506523)
27.506503,-99.495933,4,crossing,,POINT (-99.495933 27.506503)
27.5067054,-99.4978769,1,,,POINT (-99.4978769 27.5067054)
27.5055507,-99.4959465,3,,,POINT (-99.4959465 27.5055507)
27.5048646,-99.4959482,3,,,POINT (-99.4959482 27.5048646)
27.5037082,-99.4949803,3,,,POINT (-99.4949803 27.5037082)
27.5029934,-99.4949658,1,,,POINT (-99.4949658 27.5029934)
27.5034116,-99.4948208,1,,,POINT (-99.4948208 27.5034116)
27.5037508,-99.4948233,3,,,POINT (-99.4948233 27.5037508)
27.503721,-99.4939524,1,,,POINT (-99.4939524 27.503721)
27.5037288,-99.4949134,4,crossing,,POINT (-99.4949134 27.5037288)
27.5034212,-99.4964246,4,,,POINT (-99.4964246 27.5034212)
27.5034219,-99.4964518,1,,,POINT (-99.4964518 27.5034219)
27.5030156,-99.4962647,3,,,POINT (-99.4962647 27.5030156)
27.5034332,-99.4969348,1,,,POINT (-99.4969348 27.5034332)
27.501212,-99.4980288,1,,,POINT (-99.4980288 27.501212)
27.5013415,-99.498025,3,,,POINT (-99.498025 27.5013415)
27.5011489,-99.5028773,1,,,POINT (-99.5028773 27.5011489)
27.501471,-99.4998685,1,,,POINT (-99.4998685 27.501471)
27.5014719,-99.4999253,1,,,POINT (-99.4999253 27.5014719)
27.5013982,-99.4998874,3,,,POINT (-99.4998874 27.5013982)
27.5014357,-99.4998865,4,crossing,,POINT (-99.4998865 27.5014357)
27.5014713,-99.4998856,4,,,POINT (-99.4998856 27.5014713)
27.5014421,-99.4980266,3,,,POINT (-99.4980266 27.5014421)
27.5013965,-99.4980259,4,crossing,,POINT (-99.4980259 27.5013965)
27.5012579,-99.5016542,3,crossing,,POINT (-99.5016542 27.5012579)
27.5034393,-99.5018087,1,,,POINT (-99.5018087 27.5034393)
27.5023889,-99.500898,4,crossing,,POINT (-99.500898 27.5023889)
27.5017437,-99.5009637,1,,,POINT (-99.5009637 27.5017437)
27.5055722,-99.5026508,3,,,POINT (-99.5026508 27.5055722)
27.5062674,-99.5026405,3,,,POINT (-99.5026405 27.5062674)
27.5057192,-99.5026456,4,,,POINT (-99.5026456 27.5057192)
27.5062394,-99.5026514,3,,,POINT (-99.5026514 27.5062394)
27.5062476,-99.5027786,4,crossing,,POINT (-99.5027786 27.5062476)
27.5063853,-99.5026391,3,,,POINT (-99.5026391 27.5063853)
27.5064124,-99.5026532,3,,,POINT (-99.5026532 27.5064124)
27.5064754,-99.5029119,3,,,POINT (-99.5029119 27.5064754)
27.5370829,-99.4985163,1,,,POINT (-99.4985163 27.5370829)
27.5372672,-99.5004455,1,,,POINT (-99.5004455 27.5372672)
27.5057761,-99.4959236,4,crossing,,POINT (-99.4959236 27.5057761)
27.5067217,-99.4960538,3,,,POINT (-99.4960538 27.5067217)
27.506689,-99.4959336,4,crossing,,POINT (-99.4959336 27.506689)
27.5056036,-99.4959525,3,,,POINT (-99.4959525 27.5056036)
27.5056029,-99.4959049,4,crossing,,POINT (-99.4959049 27.5056029)
27.5048084,-99.4958534,3,,,POINT (-99.4958534 27.5048084)
27.5048083,-99.4959483,3,,,POINT (-99.4959483 27.5048083)
27.5048084,-99.4958985,4,crossing,,POINT (-99.4958985 27.5048084)
27.5022152,-99.4950267,1,,,POINT (-99.4950267 27.5022152)
27.5055675,-99.4918817,1,,,POINT (-99.4918817 27.5055675)
27.5056066,-99.4927407,3,,,POINT (-99.4927407 27.5056066)
27.5055884,-99.4927818,1,,,POINT (-99.4927818 27.5055884)
27.5057561,-99.4918796,1,,,POINT (-99.4918796 27.5057561)
27.505599,-99.491897,4,,,POINT (-99.491897 27.505599)
27.5055875,-99.4917512,1,,,POINT (-99.4917512 27.5055875)
27.5055984,-99.4917389,4,,,POINT (-99.4917389 27.5055984)
27.5056021,-99.4908429,3,,,POINT (-99.4908429 27.5056021)
27.5055839,-99.4908367,1,,,POINT (-99.4908367 27.5055839)
27.505666,-99.4917374,4,crossing,,POINT (-99.4917374 27.505666)
27.5055987,-99.4918138,4,crossing,,POINT (-99.4918138 27.5055987)
27.5056652,-99.4918965,4,crossing,,POINT (-99.4918965 27.5056652)
27.5056011,-99.4907474,3,,,POINT (-99.4907474 27.5056011)
27.5057297,-99.4927384,3,,,POINT (-99.4927384 27.5057297)
27.505664,-99.4927396,4,crossing,,POINT (-99.4927396 27.505664)
27.5056025,-99.4931913,1,,,POINT (-99.4931913 27.5056025)
27.5055957,-99.4937996,4,,,POINT (-99.4937996 27.5055957)
27.5056648,-99.4937981,4,crossing,,POINT (-99.4937981 27.5056648)
27.5055973,-99.4938736,4,crossing,,POINT (-99.4938736 27.5055973)
27.5065828,-99.4927669,4,crossing,,POINT (-99.4927669 27.5065828)
27.5066631,-99.4917435,1,,,POINT (-99.4917435 27.5066631)
27.5065796,-99.4918958,4,crossing,,POINT (-99.4918958 27.5065796)
27.5065797,-99.4917355,4,crossing,,POINT (-99.4917355 27.5065797)
27.5038876,-99.4929356,1,,,POINT (-99.4929356 27.5038876)
27.5029897,-99.4856171,1,,,POINT (-99.4856171 27.5029897)
27.5033832,-99.4865827,3,,,POINT (-99.4865827 27.5033832)
27.5033832,-99.485538,3,,,POINT (-99.485538 27.5033832)
27.5033832,-99.4865092,4,,,POINT (-99.4865092 27.5033832)
27.5033832,-99.4856268,4,,,POINT (-99.4856268 27.5033832)
27.5032807,-99.4856268,1,,,POINT (-99.4856268 27.5032807)
27.5048478,-99.5017746,1,,,POINT (-99.5017746 27.5048478)
27.5048389,-99.5036617,3,,,POINT (-99.5036617 27.5048389)
27.5048758,-99.5036651,3,,,POINT (-99.5036651 27.5048758)
27.5048074,-99.5028578,4,crossing,,POINT (-99.5028578 27.5048074)
27.5048317,-99.5034931,4,crossing,,POINT (-99.5034931 27.5048317)
27.504834,-99.5035464,4,crossing,,POINT (-99.5035464 27.504834)
27.5055402,-99.5026595,3,,,POINT (-99.5026595 27.5055402)
27.5049843,-99.5036683,3,,,POINT (-99.5036683 27.5049843)
27.5050062,-99.5036585,3,,,POINT (-99.5036585 27.5050062)
27.5056282,-99.5026488,4,crossing,,POINT (-99.5026488 27.5056282)
27.5057187,-99.5027839,4,crossing,,POINT (-99.5027839 27.5057187)
27.5055383,-99.5027843,4,crossing,,POINT (-99.5027843 27.5055383)
27.5055632,-99.5036591,3,,,POINT (-99.5036591 27.5055632)
27.5050009,-99.5055756,4,,,POINT (-99.5055756 27.5050009)
27.5054352,-99.5047137,3,,,POINT (-99.5047137 27.5054352)
27.5055977,-99.5048517,3,,,POINT (-99.5048517 27.5055977)
27.506322,-99.5052889,4,crossing,,POINT (-99.5052889 27.506322)
27.5030098,-99.5045849,1,,,POINT (-99.5045849 27.5030098)
27.5028501,-99.5037081,4,,,POINT (-99.5037081 27.5028501)
27.5028502,-99.5045841,3,,,POINT (-99.5045841 27.5028502)
27.5022246,-99.5037185,4,,,POINT (-99.5037185 27.5022246)
27.5022192,-99.5045958,4,,,POINT (-99.5045958 27.5022192)
27.5027781,-99.5045811,4,,,POINT (-99.5045811 27.5027781)
27.5027737,-99.5037063,4,,,POINT (-99.5037063 27.5027737)
27.5021453,-99.5045934,3,,,POINT (-99.5045934 27.5021453)
27.502146,-99.50468,3,,,POINT (-99.50468 27.502146)
27.5021432,-99.5056243,3,,,POINT (-99.5056243 27.5021432)
27.5021894,-99.5066411,3,,,POINT (-99.5066411 27.5021894)
27.5022019,-99.5074994,3,,,POINT (-99.5074994 27.5022019)
27.5027935,-99.5075068,3,,,POINT (-99.5075068 27.5027935)
27.5028095,-99.5074964,3,,,POINT (-99.5074964 27.5028095)
27.5027989,-99.506629,3,,,POINT (-99.506629 27.5027989)
27.5022031,-99.5066222,3,,,POINT (-99.5066222 27.5022031)
27.5027389,-99.5066173,3,,,POINT (-99.5066173 27.5027389)
27.5023968,-99.5066205,4,,,POINT (-99.5066205 27.5023968)
27.5021457,-99.5046406,4,crossing,,POINT (-99.5046406 27.5021457)
27.5021457,-99.5047889,4,,,POINT (-99.5047889 27.5021457)
27.5021427,-99.5056638,4,crossing,,POINT (-99.5056638 27.5021427)
27.5021324,-99.5065774,4,crossing,,POINT (-99.5065774 27.5021324)
27.5022121,-99.5056242,3,,,POINT (-99.5056242 27.5022121)
27.5022207,-99.5046827,4,,,POINT (-99.5046827 27.5022207)
27.5027811,-99.5046733,4,,,POINT (-99.5046733 27.5027811)
27.5027877,-99.5056167,3,,,POINT (-99.5056167 27.5027877)
27.5021731,-99.5056243,4,crossing,,POINT (-99.5056243 27.5021731)
27.5027151,-99.5064466,3,,,POINT (-99.5064466 27.5027151)
27.5028592,-99.5056092,4,,,POINT (-99.5056092 27.5028592)
27.5028517,-99.504675,4,,,POINT (-99.504675 27.5028517)
27.5021805,-99.5045945,4,crossing,,POINT (-99.5045945 27.5021805)
27.50222,-99.5046408,4,crossing,,POINT (-99.5046408 27.50222)
27.50218,-99.5046812,4,crossing,,POINT (-99.5046812 27.50218)
27.5021368,-99.50615,3,,,POINT (-99.50615 27.5021368)
27.5021073,-99.5061489,1,,,POINT (-99.5061489 27.5021073)
27.502145,-99.5037201,3,,,POINT (-99.5037201 27.502145)
27.5021829,-99.5037194,4,crossing,,POINT (-99.5037194 27.5021829)
27.5022253,-99.5036709,4,crossing,,POINT (-99.5036709 27.5022253)
27.5027719,-99.5036219,3,,,POINT (-99.5036219 27.5027719)
27.50285,-99.5036214,3,,,POINT (-99.5036214 27.50285)
27.5028141,-99.5037072,4,crossing,,POINT (-99.5037072 27.5028141)
27.502773,-99.5036689,4,crossing,,POINT (-99.5036689 27.502773)
27.50285,-99.5036679,4,crossing,,POINT (-99.5036679 27.50285)
27.502849,-99.5065096,3,,,POINT (-99.5065096 27.502849)
27.5034908,-99.5065182,4,,,POINT (-99.5065182 27.5034908)
27.5036097,-99.5065167,4,,,POINT (-99.5065167 27.5036097)
27.5042073,-99.5065131,3,,,POINT (-99.5065131 27.5042073)
27.504216,-99.5065016,3,,,POINT (-99.5065016 27.504216)
27.504198,-99.5057018,4,,,POINT (-99.5057018 27.504198)
27.5049098,-99.5056082,4,,,POINT (-99.5056082 27.5049098)
27.504284,-99.5056041,4,,,POINT (-99.5056041 27.504284)
27.5043414,-99.5057475,4,,,POINT (-99.5057475 27.5043414)
27.504349,-99.5064022,3,,,POINT (-99.5064022 27.504349)
27.50436,-99.5064386,4,,,POINT (-99.5064386 27.50436)
27.5048515,-99.5064146,5,,,POINT (-99.5064146 27.5048515)
27.5048546,-99.5057333,5,,,POINT (-99.5057333 27.5048546)
27.5042625,-99.5057235,4,crossing,,POINT (-99.5057235 27.5042625)
27.5043089,-99.5056745,4,crossing,,POINT (-99.5056745 27.5043089)
27.504779,-99.5064121,3,,,POINT (-99.5064121 27.504779)
27.5047592,-99.5062069,3,,,POINT (-99.5062069 27.5047592)
27.5047191,-99.5058407,4,,,POINT (-99.5058407 27.5047191)
27.504431,-99.5058483,3,,,POINT (-99.5058483 27.504431)
27.5044348,-99.50623,3,,,POINT (-99.50623 27.5044348)
27.5043411,-99.50623,3,,,POINT (-99.50623 27.5043411)
27.5047702,-99.5058394,4,,,POINT (-99.5058394 27.5047702)
27.5047011,-99.5057308,3,,,POINT (-99.5057308 27.5047011)
27.5044802,-99.5057356,3,,,POINT (-99.5057356 27.5044802)
27.504481,-99.5058474,4,,,POINT (-99.5058474 27.504481)
27.5043343,-99.5058487,3,,,POINT (-99.5058487 27.5043343)
27.5044051,-99.505848,3,,,POINT (-99.505848 27.5044051)
27.5044039,-99.5057381,3,,,POINT (-99.5057381 27.5044039)
27.5048628,-99.506191,3,,,POINT (-99.506191 27.5048628)
27.5045959,-99.5058442,3,,,POINT (-99.5058442 27.5045959)
27.5045948,-99.5057319,3,,,POINT (-99.5057319 27.5045948)
27.50272,-99.5065153,4,crossing,,POINT (-99.5065153 27.50272)
27.5021322,-99.5065296,3,,,POINT (-99.5065296 27.5021322)
27.5021988,-99.5064855,4,crossing,,POINT (-99.5064855 27.5021988)
27.5022435,-99.5065234,4,crossing,,POINT (-99.5065234 27.5022435)
27.5022922,-99.505641,3,,,POINT (-99.505641 27.5022922)
27.5021406,-99.5058341,3,,,POINT (-99.5058341 27.5021406)
27.5022041,-99.5058343,4,crossing,,POINT (-99.5058343 27.5022041)
27.5027644,-99.5064726,4,crossing,,POINT (-99.5064726 27.5027644)
27.5028894,-99.5066299,4,,,POINT (-99.5066299 27.5028894)
27.5035097,-99.5075041,3,,,POINT (-99.5075041 27.5035097)
27.5029049,-99.5075128,3,,,POINT (-99.5075128 27.5029049)
27.5028944,-99.5074972,3,,,POINT (-99.5074972 27.5028944)
27.5028899,-99.5065389,3,,,POINT (-99.5065389 27.5028899)
27.5028407,-99.5058524,3,,,POINT (-99.5058524 27.5028407)
27.5027822,-99.5058541,4,crossing,,POINT (-99.5058541 27.5027822)
27.502862,-99.5057109,3,,,POINT (-99.5057109 27.502862)
27.5028163,-99.5056137,4,crossing,,POINT (-99.5056137 27.5028163)
27.5028608,-99.5056677,4,crossing,,POINT (-99.5056677 27.5028608)
27.5042108,-99.5066229,4,,,POINT (-99.5066229 27.5042108)
27.5036018,-99.5066223,3,,,POINT (-99.5066223 27.5036018)
27.5035858,-99.5066332,3,,,POINT (-99.5066332 27.5035858)
27.5036041,-99.5075004,3,,,POINT (-99.5075004 27.5036041)
27.5043026,-99.5066175,3,,,POINT (-99.5066175 27.5043026)
27.5043074,-99.5066103,3,,,POINT (-99.5066103 27.5043074)
27.5049217,-99.5066065,4,,,POINT (-99.5066065 27.5049217)
27.5042678,-99.5064819,4,crossing,,POINT (-99.5064819 27.5042678)
27.5043258,-99.5065412,4,crossing,,POINT (-99.5065412 27.5043258)
27.5042087,-99.5065646,4,crossing,,POINT (-99.5065646 27.5042087)
27.5042562,-99.5066203,4,crossing,,POINT (-99.5066203 27.5042562)
27.5041962,-99.505591,4,,,POINT (-99.505591 27.5041962)
27.5042403,-99.505597,4,crossing,,POINT (-99.505597 27.5042403)
27.5028146,-99.5045819,4,crossing,,POINT (-99.5045819 27.5028146)
27.5027797,-99.5046286,4,crossing,,POINT (-99.5046286 27.5027797)
27.5028513,-99.5046269,4,crossing,,POINT (-99.5046269 27.5028513)
27.5028154,-99.5046749,4,crossing,,POINT (-99.5046749 27.5028154)
27.5014916,-99.5087224,1,,,POINT (-99.5087224 27.5014916)
27.5028014,-99.5076347,3,,,POINT (-99.5076347 27.5028014)
27.502816,-99.5084682,3,,,POINT (-99.5084682 27.502816)
27.5020099,-99.5066108,1,,,POINT (-99.5066108 27.5020099)
27.5021328,-99.5075222,1,,,POINT (-99.5075222 27.5021328)
27.5021327,-99.507499,3,,,POINT (-99.507499 27.5021327)
27.502163,-99.5074992,4,,,POINT (-99.5074992 27.502163)
27.5017962,-99.5085379,3,,,POINT (-99.5085379 27.5017962)
27.5014855,-99.5084954,3,,,POINT (-99.5084954 27.5014855)
27.5017998,-99.5076133,4,,,POINT (-99.5076133 27.5017998)
27.5017964,-99.5085001,4,,,POINT (-99.5085001 27.5017964)
27.5009445,-99.5085454,3,,,POINT (-99.5085454 27.5009445)
27.5028314,-99.5094414,3,,,POINT (-99.5094414 27.5028314)
27.5028391,-99.5094304,3,,,POINT (-99.5094304 27.5028391)
27.5028262,-99.5095189,3,,,POINT (-99.5095189 27.5028262)
27.5028401,-99.5103929,4,,,POINT (-99.5103929 27.5028401)
27.5028413,-99.5105281,4,,,POINT (-99.5105281 27.5028413)
27.499978,-99.5123441,1,,,POINT (-99.5123441 27.499978)
27.5007411,-99.5123378,4,crossing,,POINT (-99.5123378 27.5007411)
27.5007705,-99.5123399,4,crossing,,POINT (-99.5123399 27.5007705)
27.5007905,-99.5123413,4,crossing,,POINT (-99.5123413 27.5007905)
27.5012964,-99.5123284,1,,,POINT (-99.5123284 27.5012964)
27.5012873,-99.5107315,1,,,POINT (-99.5107315 27.5012873)
27.5013546,-99.5121946,3,,,POINT (-99.5121946 27.5013546)
27.5012956,-99.5121951,3,,,POINT (-99.5121951 27.5012956)
27.5013547,-99.5122359,3,,,POINT (-99.5122359 27.5013547)
27.5012958,-99.5122368,3,,,POINT (-99.5122368 27.5012958)
27.5013516,-99.5110278,3,,,POINT (-99.5110278 27.5013516)
27.501289,-99.5110286,3,,,POINT (-99.5110286 27.501289)
27.5013515,-99.5109897,3,,,POINT (-99.5109897 27.5013515)
27.5012888,-99.5109897,3,,,POINT (-99.5109897 27.5012888)
27.5000185,-99.5105769,1,,,POINT (-99.5105769 27.5000185)
27.5007271,-99.5105958,4,crossing,,POINT (-99.5105958 27.5007271)
27.5007516,-99.5105965,4,crossing,,POINT (-99.5105965 27.5007516)
27.5007768,-99.5105972,4,crossing,,POINT (-99.5105972 27.5007768)
27.4998984,-99.5102817,3,,,POINT (-99.5102817 27.4998984)
